 0.0000000E+00  0.0000000E+00  1.5701732E+00  1.5701732E+00 -2.0784783E+00 -1.2037952E+00  1.5701732E+00 -2.0784783E+00  1.5701732E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5791916E+00  1.5791916E+00 -2.0537299E+00 -1.1741737E+00  1.5791916E+00 -2.0537299E+00  1.5791916E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5909571E+00  1.5909571E+00 -2.0258225E+00 -1.1369945E+00  1.5909571E+00 -2.0258225E+00  1.5909571E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6054646E+00  1.6054646E+00 -1.9947603E+00 -1.0923185E+00  1.6054646E+00 -1.9947603E+00  1.6054646E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6226987E+00  1.6226987E+00 -1.9605582E+00 -1.0402394E+00  1.6226987E+00 -1.9605582E+00  1.6226987E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6426331E+00  1.6426331E+00 -1.9232425E+00 -9.8088388E-01  1.6426331E+00 -1.9232425E+00  1.6426331E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5552542E+00  1.5552542E+00 -2.0847058E+00 -1.2757483E+00  1.5552542E+00 -2.0847058E+00  1.5552542E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5628424E+00  1.5628424E+00 -2.0608444E+00 -1.2510557E+00  1.5628424E+00 -2.0608444E+00  1.5628424E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5730966E+00  1.5730966E+00 -2.0338923E+00 -1.2188405E+00  1.5730966E+00 -2.0338923E+00  1.5730966E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5860134E+00  1.5860134E+00 -2.0038520E+00 -1.1791392E+00  1.5860134E+00 -2.0038520E+00  1.5860134E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6015790E+00  1.6015790E+00 -1.9707371E+00 -1.1320213E+00  1.6015790E+00 -1.9707371E+00  1.6015790E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6197694E+00  1.6197694E+00 -1.9345719E+00 -1.0775896E+00  1.6197694E+00 -1.9345719E+00  1.6197694E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6405502E+00  1.6405502E+00 -1.8953915E+00 -1.0159799E+00  1.6405502E+00 -1.8953915E+00  1.6405502E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5469436E+00  1.5469436E+00 -2.0673830E+00 -1.3328389E+00  1.5469436E+00 -2.0673830E+00  1.5469436E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5559277E+00  1.5559277E+00 -2.0410788E+00 -1.3057677E+00  1.5559277E+00 -2.0410788E+00  1.5559277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5674868E+00  1.5674868E+00 -2.0117609E+00 -1.2709579E+00  1.5674868E+00 -2.0117609E+00  1.5674868E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5816093E+00  1.5816093E+00 -1.9794407E+00 -1.2285326E+00  1.5816093E+00 -1.9794407E+00  1.5816093E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5982738E+00  1.5982738E+00 -1.9441407E+00 -1.1786323E+00  1.5982738E+00 -1.9441407E+00  1.5982738E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6174485E+00  1.6174485E+00 -1.9058937E+00 -1.1214181E+00  1.6174485E+00 -1.9058937E+00  1.6174485E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6390917E+00  1.6390917E+00 -1.8647431E+00 -1.0570725E+00  1.6390917E+00 -1.8647431E+00  1.6390917E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5409064E+00  1.5409064E+00 -2.0452824E+00 -1.4016000E+00  1.5409064E+00 -2.0452824E+00  1.5409064E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5511140E+00  1.5511140E+00 -2.0165790E+00 -1.3683463E+00  1.5511140E+00 -2.0165790E+00  1.5511140E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5638119E+00  1.5638119E+00 -1.9849416E+00 -1.3282984E+00  1.5638119E+00 -1.9849416E+00  1.5638119E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5789805E+00  1.5789805E+00 -1.9503902E+00 -1.2813675E+00  1.5789805E+00 -1.9503902E+00  1.5789805E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5965906E+00  1.5965906E+00 -1.9129555E+00 -1.2275314E+00  1.5965906E+00 -1.9129555E+00  1.5965906E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6166027E+00  1.6166027E+00 -1.8726785E+00 -1.1668297E+00  1.6166027E+00 -1.8726785E+00  1.6166027E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6389678E+00  1.6389678E+00 -1.8296105E+00 -1.0993606E+00  1.6389678E+00 -1.8296105E+00  1.6389678E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5341731E+00  1.5341731E+00 -2.0195227E+00 -1.4474524E+00  1.5341731E+00 -2.0195227E+00  1.5341731E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5457447E+00  1.5457447E+00 -1.9883501E+00 -1.4164348E+00  1.5457447E+00 -1.9883501E+00  1.5457447E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5597062E+00  1.5597062E+00 -1.9543282E+00 -1.3772625E+00  1.5597062E+00 -1.9543282E+00  1.5597062E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5760303E+00  1.5760303E+00 -1.9174863E+00 -1.3301739E+00  1.5760303E+00 -1.9174863E+00  1.5760303E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5946800E+00  1.5946800E+00 -1.8778639E+00 -1.2754090E+00  1.5946800E+00 -1.8778639E+00  1.5946800E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6156090E+00  1.6156090E+00 -1.8355106E+00 -1.2132150E+00  1.6156090E+00 -1.8355106E+00  1.6156090E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6387615E+00  1.6387615E+00 -1.7904857E+00 -1.1438478E+00  1.6387615E+00 -1.7904857E+00  1.6387615E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5313786E+00  1.5313786E+00 -1.9873769E+00 -1.5284080E+00  1.5313786E+00 -1.9873769E+00  1.5313786E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5440957E+00  1.5440957E+00 -1.9537718E+00 -1.4896664E+00  1.5440957E+00 -1.9537718E+00  1.5440957E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5591022E+00  1.5591022E+00 -1.9174151E+00 -1.4440107E+00  1.5591022E+00 -1.9174151E+00  1.5591022E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5763641E+00  1.5763641E+00 -1.8783437E+00 -1.3914145E+00  1.5763641E+00 -1.8783437E+00  1.5763641E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5958377E+00  1.5958377E+00 -1.8366045E+00 -1.3319080E+00  1.5958377E+00 -1.8366045E+00  1.5958377E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6174705E+00  1.6174705E+00 -1.7922541E+00 -1.2655748E+00  1.6174705E+00 -1.7922541E+00  1.6174705E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6412006E+00  1.6412006E+00 -1.7453589E+00 -1.1925505E+00  1.6412006E+00 -1.7453589E+00  1.6412006E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5300796E+00  1.5300796E+00 -1.9488652E+00 -1.5869632E+00  1.5300796E+00 -1.9488652E+00  1.5300796E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5438088E+00  1.5438088E+00 -1.9130003E+00 -1.5479898E+00  1.5438088E+00 -1.9130003E+00  1.5438088E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5597277E+00  1.5597277E+00 -1.8744745E+00 -1.5023087E+00  1.5597277E+00 -1.8744745E+00  1.5597277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5777963E+00  1.5777963E+00 -1.8333322E+00 -1.4495951E+00  1.5777963E+00 -1.8333322E+00  1.5777963E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5979650E+00  1.5979650E+00 -1.7896277E+00 -1.3896860E+00  1.5979650E+00 -1.7896277E+00  1.5979650E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6201750E+00  1.6201750E+00 -1.7434251E+00 -1.3225562E+00  1.6201750E+00 -1.7434251E+00  1.6201750E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6443589E+00  1.6443589E+00 -1.6947976E+00 -1.2483004E+00  1.6443589E+00 -1.6947976E+00  1.6443589E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5292766E+00  1.5292766E+00 -1.9063202E+00 -1.6835230E+00  1.5292766E+00 -1.9063202E+00  1.5292766E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5439007E+00  1.5439007E+00 -1.8681427E+00 -1.6490151E+00  1.5439007E+00 -1.8681427E+00  1.5439007E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5606262E+00  1.5606262E+00 -1.8273959E+00 -1.6031327E+00  1.5606262E+00 -1.8273959E+00  1.5606262E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5794034E+00  1.5794034E+00 -1.7841352E+00 -1.5470217E+00  1.5794034E+00 -1.7841352E+00  1.5794034E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6001738E+00  1.6001738E+00 -1.7384245E+00 -1.4816558E+00  1.6001738E+00 -1.7384245E+00  1.6001738E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6228707E+00  1.6228707E+00 -1.6903370E+00 -1.4078669E+00  1.6228707E+00 -1.6903370E+00  1.6228707E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6474194E+00  1.6474194E+00 -1.6399543E+00 -1.3263707E+00  1.6474194E+00 -1.6399543E+00  1.6474194E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5275271E+00  1.5275271E+00 -1.8577514E+00 -1.7852616E+00  1.5275271E+00 -1.8577514E+00  1.5275271E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5430510E+00  1.5430510E+00 -1.8173273E+00 -1.7257365E+00  1.5430510E+00 -1.8173273E+00  1.5430510E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5605611E+00  1.5605611E+00 -1.7744511E+00 -1.6628719E+00  1.5605611E+00 -1.7744511E+00  1.5605611E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5800051E+00  1.5800051E+00 -1.7291814E+00 -1.5957574E+00  1.5800051E+00 -1.7291814E+00  1.5800051E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6013217E+00  1.6013217E+00 -1.6815866E+00 -1.5236941E+00  1.6013217E+00 -1.6815866E+00  1.6013217E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6244413E+00  1.6244413E+00 -1.6317438E+00 -1.4461784E+00  1.6244413E+00 -1.6317438E+00  1.6244413E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6492860E+00  1.6492860E+00 -1.5797391E+00 -1.3628834E+00  1.6492860E+00 -1.5797391E+00  1.6492860E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5244330E+00  1.5244330E+00 -1.8041734E+00 -1.8794510E+00  1.5244330E+00 -1.8041734E+00  1.5244330E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5407237E+00  1.5407237E+00 -1.7616133E+00 -1.8466598E+00  1.5407237E+00 -1.7616133E+00  1.5407237E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5589259E+00  1.5589259E+00 -1.7166841E+00 -1.8003715E+00  1.5589259E+00 -1.7166841E+00  1.5589259E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5789764E+00  1.5789764E+00 -1.6694562E+00 -1.7417839E+00  1.5789764E+00 -1.6694562E+00  1.5789764E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6008039E+00  1.6008039E+00 -1.6200091E+00 -1.6720016E+00  1.6008039E+00 -1.6200091E+00  1.6008039E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6243293E+00  1.6243293E+00 -1.5684304E+00 -1.5920446E+00  1.6243293E+00 -1.5684304E+00  1.6243293E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6494661E+00  1.6494661E+00 -1.5148159E+00 -1.5028598E+00  1.6494661E+00 -1.5148159E+00  1.6494661E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5199124E+00  1.5199124E+00 -1.7431065E+00 -2.2417008E+00  1.5199124E+00 -1.7431065E+00  1.5199124E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5372196E+00  1.5372196E+00 -1.6983196E+00 -2.1238414E+00  1.5372196E+00 -1.6983196E+00  1.5372196E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5562975E+00  1.5562975E+00 -1.6513124E+00 -2.0101607E+00  1.5562975E+00 -1.6513124E+00  1.5562975E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5770813E+00  1.5770813E+00 -1.6021579E+00 -1.8987753E+00  1.5770813E+00 -1.6021579E+00  1.5770813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5994985E+00  1.5994985E+00 -1.5509377E+00 -1.7881110E+00  1.5994985E+00 -1.5509377E+00  1.5994985E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6234684E+00  1.6234684E+00 -1.4977418E+00 -1.6768832E+00  1.6234684E+00 -1.4977418E+00  1.6234684E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6489032E+00  1.6489032E+00 -1.4426679E+00 -1.5640753E+00  1.6489032E+00 -1.4426679E+00  1.6489032E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5154703E+00  1.5154703E+00 -1.6743130E+00 -1.6956010E+00  1.5154703E+00 -1.6743130E+00  1.5154703E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5332803E+00  1.5332803E+00 -1.6280256E+00 -1.7126601E+00  1.5332803E+00 -1.6280256E+00  1.5332803E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5527976E+00  1.5527976E+00 -1.5795822E+00 -1.7097290E+00  1.5527976E+00 -1.5795822E+00  1.5527976E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5739490E+00  1.5739490E+00 -1.5290651E+00 -1.6882225E+00  1.5739490E+00 -1.5290651E+00  1.5739490E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5966532E+00  1.5966532E+00 -1.4765652E+00 -1.6495405E+00  1.5966532E+00 -1.4765652E+00  1.5966532E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6208211E+00  1.6208211E+00 -1.4221817E+00 -1.5950621E+00  1.6208211E+00 -1.4221817E+00  1.6208211E+00  0.0000000E+00  0.0000000E+00
