PdfType: central
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
1 2 3 -1 -2 -3 
-2.766184e-05 8.573731e-05 0.000000e+00 2.150769e-04 -2.150769e-04 0.000000e+00
-2.488083e-05 8.508442e-05 0.000000e+00 2.150744e-04 -2.150744e-04 0.000000e+00
-2.206964e-05 8.442442e-05 0.000000e+00 2.150719e-04 -2.150719e-04 0.000000e+00
-1.008464e-04 1.354293e-04 0.000000e+00 2.853360e-04 -2.853360e-04 0.000000e+00
-9.883098e-05 1.349307e-04 0.000000e+00 2.853336e-04 -2.853336e-04 0.000000e+00
-9.673801e-05 1.344129e-04 0.000000e+00 2.853311e-04 -2.853311e-04 0.000000e+00
-9.456773e-05 1.338760e-04 0.000000e+00 2.853285e-04 -2.853285e-04 0.000000e+00
-9.232083e-05 1.333202e-04 0.000000e+00 2.853260e-04 -2.853260e-04 0.000000e+00
-8.999828e-05 1.327456e-04 0.000000e+00 2.853232e-04 -2.853232e-04 0.000000e+00
-8.760102e-05 1.321526e-04 0.000000e+00 2.853205e-04 -2.853205e-04 0.000000e+00
-8.569572e-05 1.316812e-04 0.000000e+00 2.853182e-04 -2.853182e-04 0.000000e+00
-8.513042e-05 1.315414e-04 0.000000e+00 2.853175e-04 -2.853175e-04 0.000000e+00
-8.238599e-05 1.308624e-04 0.000000e+00 2.853143e-04 -2.853143e-04 0.000000e+00
-7.956010e-05 1.301634e-04 0.000000e+00 2.853110e-04 -2.853110e-04 0.000000e+00
-7.665496e-05 1.294447e-04 0.000000e+00 2.853076e-04 -2.853076e-04 0.000000e+00
-7.367316e-05 1.287070e-04 0.000000e+00 2.853041e-04 -2.853041e-04 0.000000e+00
-7.061721e-05 1.279510e-04 0.000000e+00 2.853005e-04 -2.853005e-04 0.000000e+00
-6.748992e-05 1.271774e-04 0.000000e+00 2.852968e-04 -2.852968e-04 0.000000e+00
-6.429411e-05 1.263868e-04 0.000000e+00 2.852930e-04 -2.852930e-04 0.000000e+00
-6.103271e-05 1.255800e-04 0.000000e+00 2.852892e-04 -2.852892e-04 0.000000e+00
-5.770867e-05 1.247576e-04 0.000000e+00 2.852853e-04 -2.852853e-04 0.000000e+00
-5.432495e-05 1.239206e-04 0.000000e+00 2.852814e-04 -2.852814e-04 0.000000e+00
-5.088452e-05 1.230694e-04 0.000000e+00 2.852774e-04 -2.852774e-04 0.000000e+00
-4.739036e-05 1.222050e-04 0.000000e+00 2.852732e-04 -2.852732e-04 0.000000e+00
-4.384536e-05 1.213281e-04 0.000000e+00 2.852691e-04 -2.852691e-04 0.000000e+00
-4.025233e-05 1.204392e-04 0.000000e+00 2.852648e-04 -2.852648e-04 0.000000e+00
-3.661410e-05 1.195391e-04 0.000000e+00 2.852605e-04 -2.852605e-04 0.000000e+00
-3.293332e-05 1.186286e-04 0.000000e+00 2.852562e-04 -2.852562e-04 0.000000e+00
-2.921261e-05 1.177082e-04 0.000000e+00 2.852519e-04 -2.852519e-04 0.000000e+00
-1.334417e-04 1.887624e-04 0.000000e+00 3.781382e-04 -3.781382e-04 0.000000e+00
-1.307747e-04 1.880671e-04 0.000000e+00 3.781341e-04 -3.781341e-04 0.000000e+00
-1.280050e-04 1.873451e-04 0.000000e+00 3.781299e-04 -3.781299e-04 0.000000e+00
-1.251331e-04 1.865964e-04 0.000000e+00 3.781257e-04 -3.781257e-04 0.000000e+00
-1.221598e-04 1.858213e-04 0.000000e+00 3.781213e-04 -3.781213e-04 0.000000e+00
-1.190863e-04 1.850201e-04 0.000000e+00 3.781165e-04 -3.781165e-04 0.000000e+00
-1.159141e-04 1.841931e-04 0.000000e+00 3.781118e-04 -3.781118e-04 0.000000e+00
-1.133929e-04 1.835358e-04 0.000000e+00 3.781080e-04 -3.781080e-04 0.000000e+00
-1.126448e-04 1.833408e-04 0.000000e+00 3.781068e-04 -3.781068e-04 0.000000e+00
-1.090132e-04 1.823940e-04 0.000000e+00 3.781014e-04 -3.781014e-04 0.000000e+00
-1.052738e-04 1.814192e-04 0.000000e+00 3.780957e-04 -3.780957e-04 0.000000e+00
-1.014295e-04 1.804170e-04 0.000000e+00 3.780900e-04 -3.780900e-04 0.000000e+00
-9.748388e-05 1.793884e-04 0.000000e+00 3.780840e-04 -3.780840e-04 0.000000e+00
-9.344013e-05 1.783342e-04 0.000000e+00 3.780778e-04 -3.780778e-04 0.000000e+00
-8.930203e-05 1.772555e-04 0.000000e+00 3.780717e-04 -3.780717e-04 0.000000e+00
-8.507325e-05 1.761531e-04 0.000000e+00 3.780653e-04 -3.780653e-04 0.000000e+00
-8.075776e-05 1.750280e-04 0.000000e+00 3.780588e-04 -3.780588e-04 0.000000e+00
-7.635940e-05 1.738814e-04 0.000000e+00 3.780521e-04 -3.780521e-04 0.000000e+00
-7.188208e-05 1.727142e-04 0.000000e+00 3.780454e-04 -3.780454e-04 0.000000e+00
-6.732982e-05 1.715275e-04 0.000000e+00 3.780385e-04 -3.780385e-04 0.000000e+00
-6.270645e-05 1.703222e-04 0.000000e+00 3.780316e-04 -3.780316e-04 0.000000e+00
-5.801586e-05 1.690994e-04 0.000000e+00 3.780245e-04 -3.780245e-04 0.000000e+00
-5.326175e-05 1.678601e-04 0.000000e+00 3.780173e-04 -3.780173e-04 0.000000e+00
-4.844789e-05 1.666051e-04 0.000000e+00 3.780100e-04 -3.780100e-04 0.000000e+00
-4.357776e-05 1.653355e-04 0.000000e+00 3.780028e-04 -3.780028e-04 0.000000e+00
-3.865486e-05 1.640522e-04 0.000000e+00 3.779953e-04 -3.779953e-04 0.000000e+00
-1.772687e-04 2.643317e-04 0.000000e+00 5.027277e-04 -5.027277e-04 0.000000e+00
-1.737254e-04 2.633575e-04 0.000000e+00 5.027207e-04 -5.027207e-04 0.000000e+00
-1.700457e-04 2.623457e-04 0.000000e+00 5.027136e-04 -5.027136e-04 0.000000e+00
-1.662301e-04 2.612965e-04 0.000000e+00 5.027062e-04 -5.027062e-04 0.000000e+00
-1.622799e-04 2.602104e-04 0.000000e+00 5.026985e-04 -5.026985e-04 0.000000e+00
-1.581967e-04 2.590876e-04 0.000000e+00 5.026908e-04 -5.026908e-04 0.000000e+00
-1.539822e-04 2.579288e-04 0.000000e+00 5.026825e-04 -5.026825e-04 0.000000e+00
-1.506327e-04 2.570078e-04 0.000000e+00 5.026761e-04 -5.026761e-04 0.000000e+00
-1.496388e-04 2.567345e-04 0.000000e+00 5.026741e-04 -5.026741e-04 0.000000e+00
-1.448142e-04 2.554079e-04 0.000000e+00 5.026648e-04 -5.026648e-04 0.000000e+00
-1.398463e-04 2.540419e-04 0.000000e+00 5.026552e-04 -5.026552e-04 0.000000e+00
-1.347393e-04 2.526377e-04 0.000000e+00 5.026452e-04 -5.026452e-04 0.000000e+00
-1.294975e-04 2.511964e-04 0.000000e+00 5.026352e-04 -5.026352e-04 0.000000e+00
-1.241255e-04 2.497193e-04 0.000000e+00 5.026247e-04 -5.026247e-04 0.000000e+00
-1.186282e-04 2.482078e-04 0.000000e+00 5.026140e-04 -5.026140e-04 0.000000e+00
-1.130105e-04 2.466631e-04 0.000000e+00 5.026033e-04 -5.026033e-04 0.000000e+00
-1.072776e-04 2.450868e-04 0.000000e+00 5.025920e-04 -5.025920e-04 0.000000e+00
-1.014347e-04 2.434802e-04 0.000000e+00 5.025810e-04 -5.025810e-04 0.000000e+00
-9.548701e-05 2.418449e-04 0.000000e+00 5.025692e-04 -5.025692e-04 0.000000e+00
-8.943978e-05 2.401821e-04 0.000000e+00 5.025577e-04 -5.025577e-04 0.000000e+00
-8.329817e-05 2.384934e-04 0.000000e+00 5.025457e-04 -5.025457e-04 0.000000e+00
-7.706733e-05 2.367801e-04 0.000000e+00 5.025336e-04 -5.025336e-04 0.000000e+00
-7.075221e-05 2.350437e-04 0.000000e+00 5.025214e-04 -5.025214e-04 0.000000e+00
-6.435775e-05 2.332854e-04 0.000000e+00 5.025090e-04 -5.025090e-04 0.000000e+00
-5.788862e-05 2.315067e-04 0.000000e+00 5.024964e-04 -5.024964e-04 0.000000e+00
-5.134948e-05 2.297087e-04 0.000000e+00 5.024838e-04 -5.024838e-04 0.000000e+00
-2.343200e-04 3.679800e-04 0.000000e+00 6.643866e-04 -6.643866e-04 0.000000e+00
-2.296355e-04 3.666225e-04 0.000000e+00 6.643750e-04 -6.643750e-04 0.000000e+00
-2.247708e-04 3.652127e-04 0.000000e+00 6.643630e-04 -6.643630e-04 0.000000e+00
-2.197266e-04 3.637508e-04 0.000000e+00 6.643505e-04 -6.643505e-04 0.000000e+00
-2.145045e-04 3.622375e-04 0.000000e+00 6.643376e-04 -6.643376e-04 0.000000e+00
-2.091065e-04 3.606731e-04 0.000000e+00 6.643241e-04 -6.643241e-04 0.000000e+00
-2.035350e-04 3.590586e-04 0.000000e+00 6.643104e-04 -6.643104e-04 0.000000e+00
-1.991070e-04 3.577753e-04 0.000000e+00 6.642995e-04 -6.642995e-04 0.000000e+00
-1.977932e-04 3.573946e-04 0.000000e+00 6.642962e-04 -6.642962e-04 0.000000e+00
-1.914152e-04 3.555462e-04 0.000000e+00 6.642805e-04 -6.642805e-04 0.000000e+00
-1.848480e-04 3.536431e-04 0.000000e+00 6.642642e-04 -6.642642e-04 0.000000e+00
-1.780968e-04 3.516866e-04 0.000000e+00 6.642475e-04 -6.642475e-04 0.000000e+00
-1.711677e-04 3.496785e-04 0.000000e+00 6.642303e-04 -6.642303e-04 0.000000e+00
-1.640665e-04 3.476206e-04 0.000000e+00 6.642126e-04 -6.642126e-04 0.000000e+00
-1.567996e-04 3.455147e-04 0.000000e+00 6.641948e-04 -6.641948e-04 0.000000e+00
-1.493738e-04 3.433627e-04 0.000000e+00 6.641766e-04 -6.641766e-04 0.000000e+00
-1.417958e-04 3.411666e-04 0.000000e+00 6.641578e-04 -6.641578e-04 0.000000e+00
-1.340724e-04 3.389284e-04 0.000000e+00 6.641386e-04 -6.641386e-04 0.000000e+00
-1.262107e-04 3.366501e-04 0.000000e+00 6.641191e-04 -6.641191e-04 0.000000e+00
-1.182174e-04 3.343336e-04 0.000000e+00 6.640993e-04 -6.640993e-04 0.000000e+00
-1.100996e-04 3.319811e-04 0.000000e+00 6.640792e-04 -6.640792e-04 0.000000e+00
-1.018639e-04 3.295945e-04 0.000000e+00 6.640588e-04 -6.640588e-04 0.000000e+00
-9.351683e-05 3.271755e-04 0.000000e+00 6.640382e-04 -6.640382e-04 0.000000e+00
-8.506508e-05 3.247262e-04 0.000000e+00 6.640171e-04 -6.640171e-04 0.000000e+00
-7.651477e-05 3.222484e-04 0.000000e+00 6.639962e-04 -6.639962e-04 0.000000e+00
-6.787200e-05 3.197437e-04 0.000000e+00 6.639747e-04 -6.639747e-04 0.000000e+00
-3.095325e-04 5.118884e-04 0.000000e+00 8.763609e-04 -8.763609e-04 0.000000e+00
-3.033432e-04 5.099976e-04 0.000000e+00 8.763415e-04 -8.763415e-04 0.000000e+00
-2.969157e-04 5.080342e-04 0.000000e+00 8.763212e-04 -8.763212e-04 0.000000e+00
-2.902512e-04 5.059985e-04 0.000000e+00 8.763003e-04 -8.763003e-04 0.000000e+00
-2.833516e-04 5.038907e-04 0.000000e+00 8.762785e-04 -8.762785e-04 0.000000e+00
-2.762198e-04 5.017121e-04 0.000000e+00 8.762560e-04 -8.762560e-04 0.000000e+00
-2.688589e-04 4.994636e-04 0.000000e+00 8.762326e-04 -8.762326e-04 0.000000e+00
-2.630087e-04 4.976765e-04 0.000000e+00 8.762143e-04 -8.762143e-04 0.000000e+00
-2.612730e-04 4.971464e-04 0.000000e+00 8.762086e-04 -8.762086e-04 0.000000e+00
-2.528467e-04 4.945723e-04 0.000000e+00 8.761821e-04 -8.761821e-04 0.000000e+00
-2.441705e-04 4.919219e-04 0.000000e+00 8.761547e-04 -8.761547e-04 0.000000e+00
-2.352514e-04 4.891974e-04 0.000000e+00 8.761266e-04 -8.761266e-04 0.000000e+00
-2.260974e-04 4.864011e-04 0.000000e+00 8.760975e-04 -8.760975e-04 0.000000e+00
-2.167161e-04 4.835353e-04 0.000000e+00 8.760680e-04 -8.760680e-04 0.000000e+00
-2.071162e-04 4.806028e-04 0.000000e+00 8.760378e-04 -8.760378e-04 0.000000e+00
-1.973064e-04 4.776062e-04 0.000000e+00 8.760067e-04 -8.760067e-04 0.000000e+00
-1.872957e-04 4.745482e-04 0.000000e+00 8.759752e-04 -8.759752e-04 0.000000e+00
-1.770932e-04 4.714316e-04 0.000000e+00 8.759428e-04 -8.759428e-04 0.000000e+00
-1.667080e-04 4.682592e-04 0.000000e+00 8.759100e-04 -8.759100e-04 0.000000e+00
-1.561493e-04 4.650338e-04 0.000000e+00 8.758769e-04 -8.758769e-04 0.000000e+00
-1.454261e-04 4.617581e-04 0.000000e+00 8.758430e-04 -8.758430e-04 0.000000e+00
-1.345475e-04 4.584350e-04 0.000000e+00 8.758086e-04 -8.758086e-04 0.000000e+00
-1.235220e-04 4.550671e-04 0.000000e+00 8.757740e-04 -8.757740e-04 0.000000e+00
-1.123584e-04 4.516569e-04 0.000000e+00 8.757385e-04 -8.757385e-04 0.000000e+00
-1.010648e-04 4.482070e-04 0.000000e+00 8.757028e-04 -8.757028e-04 0.000000e+00
-8.964928e-05 4.447199e-04 0.000000e+00 8.756667e-04 -8.756667e-04 0.000000e+00
-4.085512e-04 7.114017e-04 0.000000e+00 1.153160e-03 -1.153160e-03 0.000000e+00
-4.003797e-04 7.087701e-04 0.000000e+00 1.153127e-03 -1.153127e-03 0.000000e+00
-3.918939e-04 7.060371e-04 0.000000e+00 1.153093e-03 -1.153093e-03 0.000000e+00
-3.830953e-04 7.032036e-04 0.000000e+00 1.153057e-03 -1.153057e-03 0.000000e+00
-3.739863e-04 7.002700e-04 0.000000e+00 1.153021e-03 -1.153021e-03 0.000000e+00
-3.645710e-04 6.972378e-04 0.000000e+00 1.152983e-03 -1.152983e-03 0.000000e+00
-3.548534e-04 6.941082e-04 0.000000e+00 1.152944e-03 -1.152944e-03 0.000000e+00
-3.471303e-04 6.916210e-04 0.000000e+00 1.152913e-03 -1.152913e-03 0.000000e+00
-3.448389e-04 6.908829e-04 0.000000e+00 1.152904e-03 -1.152904e-03 0.000000e+00
-3.337151e-04 6.873006e-04 0.000000e+00 1.152859e-03 -1.152859e-03 0.000000e+00
-3.222616e-04 6.836121e-04 0.000000e+00 1.152813e-03 -1.152813e-03 0.000000e+00
-3.104877e-04 6.798203e-04 0.000000e+00 1.152766e-03 -1.152766e-03 0.000000e+00
-2.984038e-04 6.759287e-04 0.000000e+00 1.152717e-03 -1.152717e-03 0.000000e+00
-2.860202e-04 6.719406e-04 0.000000e+00 1.152667e-03 -1.152667e-03 0.000000e+00
-2.733482e-04 6.678595e-04 0.000000e+00 1.152616e-03 -1.152616e-03 0.000000e+00
-2.603994e-04 6.636894e-04 0.000000e+00 1.152564e-03 -1.152564e-03 0.000000e+00
-2.471857e-04 6.594340e-04 0.000000e+00 1.152511e-03 -1.152511e-03 0.000000e+00
-2.337191e-04 6.550971e-04 0.000000e+00 1.152457e-03 -1.152457e-03 0.000000e+00
-2.200116e-04 6.506826e-04 0.000000e+00 1.152402e-03 -1.152402e-03 0.000000e+00
-2.060754e-04 6.461945e-04 0.000000e+00 1.152346e-03 -1.152346e-03 0.000000e+00
-1.919225e-04 6.416365e-04 0.000000e+00 1.152289e-03 -1.152289e-03 0.000000e+00
-1.775646e-04 6.370126e-04 0.000000e+00 1.152231e-03 -1.152231e-03 0.000000e+00
-1.630132e-04 6.323264e-04 0.000000e+00 1.152173e-03 -1.152173e-03 0.000000e+00
-1.482799e-04 6.275816e-04 0.000000e+00 1.152113e-03 -1.152113e-03 0.000000e+00
-1.333754e-04 6.227816e-04 0.000000e+00 1.152054e-03 -1.152054e-03 0.000000e+00
-1.183103e-04 6.179299e-04 0.000000e+00 1.151993e-03 -1.151993e-03 0.000000e+00
-5.386969e-04 9.875196e-04 0.000000e+00 1.512739e-03 -1.512739e-03 0.000000e+00
-5.279184e-04 9.838593e-04 0.000000e+00 1.512684e-03 -1.512684e-03 0.000000e+00
-5.167256e-04 9.800582e-04 0.000000e+00 1.512627e-03 -1.512627e-03 0.000000e+00
-5.051203e-04 9.761173e-04 0.000000e+00 1.512568e-03 -1.512568e-03 0.000000e+00
-4.931059e-04 9.720370e-04 0.000000e+00 1.512507e-03 -1.512507e-03 0.000000e+00
-4.806877e-04 9.678199e-04 0.000000e+00 1.512443e-03 -1.512443e-03 0.000000e+00
-4.678710e-04 9.634675e-04 0.000000e+00 1.512378e-03 -1.512378e-03 0.000000e+00
-4.576851e-04 9.600082e-04 0.000000e+00 1.512326e-03 -1.512326e-03 0.000000e+00
-4.546630e-04 9.589820e-04 0.000000e+00 1.512310e-03 -1.512310e-03 0.000000e+00
-4.399921e-04 9.539998e-04 0.000000e+00 1.512236e-03 -1.512236e-03 0.000000e+00
-4.248869e-04 9.488702e-04 0.000000e+00 1.512159e-03 -1.512159e-03 0.000000e+00
-4.093594e-04 9.435970e-04 0.000000e+00 1.512079e-03 -1.512079e-03 0.000000e+00
-3.934235e-04 9.381851e-04 0.000000e+00 1.511998e-03 -1.511998e-03 0.000000e+00
-3.770925e-04 9.326394e-04 0.000000e+00 1.511915e-03 -1.511915e-03 0.000000e+00
-3.603819e-04 9.269646e-04 0.000000e+00 1.511829e-03 -1.511829e-03 0.000000e+00
-3.433066e-04 9.211658e-04 0.000000e+00 1.511742e-03 -1.511742e-03 0.000000e+00
-3.258824e-04 9.152487e-04 0.000000e+00 1.511653e-03 -1.511653e-03 0.000000e+00
-3.081251e-04 9.092185e-04 0.000000e+00 1.511563e-03 -1.511563e-03 0.000000e+00
-2.900506e-04 9.030805e-04 0.000000e+00 1.511471e-03 -1.511471e-03 0.000000e+00
-2.716752e-04 8.968403e-04 0.000000e+00 1.511377e-03 -1.511377e-03 0.000000e+00
-2.530144e-04 8.905032e-04 0.000000e+00 1.511281e-03 -1.511281e-03 0.000000e+00
-2.340839e-04 8.840747e-04 0.000000e+00 1.511185e-03 -1.511185e-03 0.000000e+00
-2.148989e-04 8.775594e-04 0.000000e+00 1.511087e-03 -1.511087e-03 0.000000e+00
-1.954745e-04 8.709630e-04 0.000000e+00 1.510988e-03 -1.510988e-03 0.000000e+00
-1.758249e-04 8.642900e-04 0.000000e+00 1.510887e-03 -1.510887e-03 0.000000e+00
-1.559642e-04 8.575455e-04 0.000000e+00 1.510786e-03 -1.510786e-03 0.000000e+00
-7.097045e-04 1.369510e-03 0.000000e+00 1.977627e-03 -1.977627e-03 0.000000e+00
-6.954977e-04 1.364421e-03 0.000000e+00 1.977536e-03 -1.977536e-03 0.000000e+00
-6.807452e-04 1.359136e-03 0.000000e+00 1.977441e-03 -1.977441e-03 0.000000e+00
-6.654494e-04 1.353657e-03 0.000000e+00 1.977342e-03 -1.977342e-03 0.000000e+00
-6.496145e-04 1.347985e-03 0.000000e+00 1.977240e-03 -1.977240e-03 0.000000e+00
-6.332478e-04 1.342122e-03 0.000000e+00 1.977134e-03 -1.977134e-03 0.000000e+00
-6.163565e-04 1.336071e-03 0.000000e+00 1.977025e-03 -1.977025e-03 0.000000e+00
-6.029324e-04 1.331262e-03 0.000000e+00 1.976938e-03 -1.976938e-03 0.000000e+00
-5.989497e-04 1.329835e-03 0.000000e+00 1.976912e-03 -1.976912e-03 0.000000e+00
-5.796157e-04 1.322909e-03 0.000000e+00 1.976787e-03 -1.976787e-03 0.000000e+00
-5.597096e-04 1.315778e-03 0.000000e+00 1.976659e-03 -1.976659e-03 0.000000e+00
-5.392478e-04 1.308448e-03 0.000000e+00 1.976527e-03 -1.976527e-03 0.000000e+00
-5.182482e-04 1.300926e-03 0.000000e+00 1.976391e-03 -1.976391e-03 0.000000e+00
-4.967289e-04 1.293217e-03 0.000000e+00 1.976252e-03 -1.976252e-03 0.000000e+00
-4.747098e-04 1.285329e-03 0.000000e+00 1.976110e-03 -1.976110e-03 0.000000e+00
-4.522109e-04 1.277270e-03 0.000000e+00 1.975964e-03 -1.975964e-03 0.000000e+00
-4.292532e-04 1.269046e-03 0.000000e+00 1.975817e-03 -1.975817e-03 0.000000e+00
-4.058573e-04 1.260665e-03 0.000000e+00 1.975665e-03 -1.975665e-03 0.000000e+00
-3.820442e-04 1.252134e-03 0.000000e+00 1.975512e-03 -1.975512e-03 0.000000e+00
-3.578353e-04 1.243462e-03 0.000000e+00 1.975355e-03 -1.975355e-03 0.000000e+00
-3.332515e-04 1.234656e-03 0.000000e+00 1.975196e-03 -1.975196e-03 0.000000e+00
-3.083132e-04 1.225723e-03 0.000000e+00 1.975035e-03 -1.975035e-03 0.000000e+00
-2.830406e-04 1.216669e-03 0.000000e+00 1.974872e-03 -1.974872e-03 0.000000e+00
-2.574534e-04 1.207503e-03 0.000000e+00 1.974706e-03 -1.974706e-03 0.000000e+00
-2.315706e-04 1.198232e-03 0.000000e+00 1.974539e-03 -1.974539e-03 0.000000e+00
-2.054106e-04 1.188861e-03 0.000000e+00 1.974370e-03 -1.974370e-03 0.000000e+00
-9.334304e-04 1.895611e-03 0.000000e+00 2.572682e-03 -2.572682e-03 0.000000e+00
-9.147336e-04 1.888544e-03 0.000000e+00 2.572529e-03 -2.572529e-03 0.000000e+00
-8.953192e-04 1.881205e-03 0.000000e+00 2.572371e-03 -2.572371e-03 0.000000e+00
-8.751904e-04 1.873597e-03 0.000000e+00 2.572208e-03 -2.572208e-03 0.000000e+00
-8.543528e-04 1.865720e-03 0.000000e+00 2.572039e-03 -2.572039e-03 0.000000e+00
-8.328159e-04 1.857579e-03 0.000000e+00 2.571864e-03 -2.571864e-03 0.000000e+00
-8.105892e-04 1.849177e-03 0.000000e+00 2.571682e-03 -2.571682e-03 0.000000e+00
-7.929254e-04 1.842500e-03 0.000000e+00 2.571539e-03 -2.571539e-03 0.000000e+00
-7.876850e-04 1.840520e-03 0.000000e+00 2.571496e-03 -2.571496e-03 0.000000e+00
-7.622457e-04 1.830903e-03 0.000000e+00 2.571289e-03 -2.571289e-03 0.000000e+00
-7.360548e-04 1.821004e-03 0.000000e+00 2.571076e-03 -2.571076e-03 0.000000e+00
-7.091335e-04 1.810827e-03 0.000000e+00 2.570857e-03 -2.570857e-03 0.000000e+00
-6.815058e-04 1.800384e-03 0.000000e+00 2.570632e-03 -2.570632e-03 0.000000e+00
-6.531953e-04 1.789683e-03 0.000000e+00 2.570402e-03 -2.570402e-03 0.000000e+00
-6.242285e-04 1.778733e-03 0.000000e+00 2.570166e-03 -2.570166e-03 0.000000e+00
-5.946316e-04 1.767546e-03 0.000000e+00 2.569924e-03 -2.569924e-03 0.000000e+00
-5.644321e-04 1.756131e-03 0.000000e+00 2.569679e-03 -2.569679e-03 0.000000e+00
-5.336579e-04 1.744498e-03 0.000000e+00 2.569428e-03 -2.569428e-03 0.000000e+00
-5.023362e-04 1.732659e-03 0.000000e+00 2.569174e-03 -2.569174e-03 0.000000e+00
-4.704951e-04 1.720623e-03 0.000000e+00 2.568914e-03 -2.568914e-03 0.000000e+00
-4.381623e-04 1.708401e-03 0.000000e+00 2.568651e-03 -2.568651e-03 0.000000e+00
-4.053649e-04 1.696004e-03 0.000000e+00 2.568383e-03 -2.568383e-03 0.000000e+00
-3.721291e-04 1.683441e-03 0.000000e+00 2.568113e-03 -2.568113e-03 0.000000e+00
-3.384813e-04 1.670722e-03 0.000000e+00 2.567839e-03 -2.567839e-03 0.000000e+00
-3.044463e-04 1.657857e-03 0.000000e+00 2.567562e-03 -2.567562e-03 0.000000e+00
-2.700485e-04 1.644854e-03 0.000000e+00 2.567281e-03 -2.567281e-03 0.000000e+00
-1.225091e-03 2.617472e-03 0.000000e+00 3.326293e-03 -3.326293e-03 0.000000e+00
-1.200533e-03 2.607673e-03 0.000000e+00 3.326044e-03 -3.326044e-03 0.000000e+00
-1.175033e-03 2.597498e-03 0.000000e+00 3.325784e-03 -3.325784e-03 0.000000e+00
-1.148596e-03 2.586949e-03 0.000000e+00 3.325513e-03 -3.325513e-03 0.000000e+00
-1.121228e-03 2.576029e-03 0.000000e+00 3.325233e-03 -3.325233e-03 0.000000e+00
-1.092944e-03 2.564743e-03 0.000000e+00 3.324946e-03 -3.324946e-03 0.000000e+00
-1.063754e-03 2.553095e-03 0.000000e+00 3.324649e-03 -3.324649e-03 0.000000e+00
-1.040558e-03 2.543840e-03 0.000000e+00 3.324412e-03 -3.324412e-03 0.000000e+00
-1.033676e-03 2.541093e-03 0.000000e+00 3.324343e-03 -3.324343e-03 0.000000e+00
-1.000270e-03 2.527763e-03 0.000000e+00 3.324002e-03 -3.324002e-03 0.000000e+00
-9.658791e-04 2.514040e-03 0.000000e+00 3.323651e-03 -3.323651e-03 0.000000e+00
-9.305301e-04 2.499935e-03 0.000000e+00 3.323291e-03 -3.323291e-03 0.000000e+00
-8.942556e-04 2.485461e-03 0.000000e+00 3.322920e-03 -3.322920e-03 0.000000e+00
-8.570864e-04 2.470630e-03 0.000000e+00 3.322541e-03 -3.322541e-03 0.000000e+00
-8.190569e-04 2.455455e-03 0.000000e+00 3.322153e-03 -3.322153e-03 0.000000e+00
-7.802028e-04 2.439951e-03 0.000000e+00 3.321758e-03 -3.321758e-03 0.000000e+00
-7.405595e-04 2.424132e-03 0.000000e+00 3.321353e-03 -3.321353e-03 0.000000e+00
-7.001634e-04 2.408014e-03 0.000000e+00 3.320941e-03 -3.320941e-03 0.000000e+00
-6.590513e-04 2.391609e-03 0.000000e+00 3.320522e-03 -3.320522e-03 0.000000e+00
-6.172599e-04 2.374933e-03 0.000000e+00 3.320094e-03 -3.320094e-03 0.000000e+00
-5.748252e-04 2.358000e-03 0.000000e+00 3.319661e-03 -3.319661e-03 0.000000e+00
-5.317829e-04 2.340825e-03 0.000000e+00 3.319221e-03 -3.319221e-03 0.000000e+00
